"Scenario","Year","share_LFP","Ni_Co_ratio","Cobalt","Copper","Lithium","Nickel","ev_Cobalt","ev_Copper","ev_Lithium","ev_Nickel"
"NZE_x1.02",2046,0.654657950166491,12.0737632074066,497.414793167874,41113.3501898459,1809.25133209163,5424.84920425098,290.26693877551,5665.09591836735,1537.61224489796,3504.61428571429
"NZE_x1.02",2047,0.657088897639541,11.9916706024386,501.490115883479,41378.1287626396,1824.68707146747,5454.2338816549,292.105306122449,5696.89591836735,1547.72448979592,3502.8306122449
"NZE_x1.02",2048,0.659488285533036,11.9106048361341,505.565438599084,41642.9073354333,1840.12281084331,5483.61855905883,293.943673469388,5728.69591836735,1557.83673469388,3501.04693877551
"NZE_x1.02",2049,0.661856724462885,11.8305467622325,509.640761314689,41907.685908227,1855.55855021915,5513.00323646275,295.782040816327,5760.49591836735,1567.94897959184,3499.26326530612
"NZE_x1.02",2050,0.664194809393645,11.7514777075305,513.716084030294,42172.4644810208,1870.99428959499,5542.38791386668,297.620408163265,5792.29591836735,1578.0612244898,3497.47959183673
"NZE_x1.04",2025,0.564485400823153,5.56511016561096,262.636309953305,29240.5557920426,300.001400168267,1793.61974655956,98.853869047619,894.585607068915,191.390679532683,550.13267154688
"NZE_x1.04",2026,0.569038787510935,5.96290679157771,295.145517227987,30592.5540517908,386.271655704769,2122.88358596091,128.368037562851,1271.32775805975,269.111838213546,765.446643005028
"NZE_x1.04",2027,0.571551454356803,6.21197688343754,327.65472450267,31944.552311539,472.541911241271,2452.14742536226,157.882206078083,1648.06990905058,346.83299689441,980.760614463177
"NZE_x1.04",2028,0.573144156688956,6.38259191789076,360.163931777353,33296.5505712872,558.812166777772,2781.41126476361,187.396374593316,2024.81206004141,424.554155575274,1196.07458592132
"NZE_x1.04",2029,0.574243955359809,6.50677711259603,392.673139052035,34648.5488310353,645.082422314274,3110.67510416496,216.910543108548,2401.55421103224,502.275314256137,1411.38855737947
"NZE_x1.04",2030,0.575049001800251,6.60121510589868,425.182346326718,36000.5470907835,731.352677850776,3439.93894356631,246.42471162378,2778.29636202307,579.996472937001,1626.70252883762
"NZE_x1.04",2031,0.577157670089617,7.47491685669672,434.631353574225,36827.3976477581,838.556706326945,3721.20133627596,252.925474711624,3179.48744454303,677.448908606921,1890.59689440994
"NZE_x1.04",2032,0.578735961544987,8.30483176357683,444.080360821732,37654.2482047326,945.760734803113,4002.46372898561,259.426237799468,3580.678527063,774.901344276841,2154.49125998225
"NZE_x1.04",2033,0.579961624628568,9.09417102244303,453.529368069238,38481.0987617072,1052.96476327928,4283.72612169526,265.927000887311,3981.86960958296,872.353779946761,2418.38562555457
"NZE_x1.04",2034,0.580940962516699,9.84583932264519,462.978375316745,39307.9493186817,1160.16879175545,4564.98851440491,272.427763975155,4383.06069210293,969.806215616681,2682.27999112689
"NZE_x1.04",2035,0.581741451795962,10.562470564489,472.427382564252,40134.7998756562,1267.37282023162,4846.25090711456,278.928527062999,4784.25177462289,1067.2586512866,2946.1743566992
"NZE_x1.04",2036,0.595315476010521,10.9706772908367,469.123896018245,40322.2471187372,1336.27490411249,4918.74750644552,274.774844720497,4915.68704525288,1128.62555456965,3014.46614906832
"NZE_x1.04",2037,0.607489498358446,11.3914149002566,465.820409472239,40509.6943618182,1405.17698799336,4991.24410577648,270.621162377995,5047.12231588287,1189.99245785271,3082.75794143744
"NZE_x1.04",2038,0.618469487920598,11.825269385168,462.516922926233,40697.1416048991,1474.07907187423,5063.74070510744,266.467480035492,5178.55758651287,1251.35936113576,3151.04973380657
"NZE_x1.04",2039,0.62842289947365,12.2728638542437,459.213436380227,40884.5888479801,1542.9811557551,5136.2373044384,262.31379769299,5309.99285714286,1312.72626441881,3219.34152617569
"NZE_x1.04",2040,0.637487273720543,12.734861518331,455.90994983422,41072.0360910611,1611.88323963597,5208.73390376936,258.160115350488,5441.42812777285,1374.09316770186,3287.63331854481
"NZE_x1.04",2041,0.640739916498213,12.6065417448214,465.540808177188,41204.9456815508,1656.06890848113,5269.53856980597,265.467843833185,5504.29427684117,1411.41583850932,3346.63145519077
"NZE_x1.04",2042,0.643824968900029,12.4850974114827,475.171666520155,41337.8552720405,1700.25457732629,5330.34323584258,272.775572315883,5567.16042590949,1448.73850931677,3405.62959183673
"NZE_x1.04",2043,0.646755058105501,12.3699903514571,484.802524863122,41470.7648625303,1744.44024617146,5391.1479018792,280.08330079858,5630.02657497782,1486.06118012422,3464.6277284827
"NZE_x1.04",2044,0.649541573838293,12.2607371355352,494.43338320609,41603.67445302,1788.62591501662,5451.95256791581,287.391029281278,5692.89272404614,1523.38385093168,3523.62586512866
"NZE_x1.04",2045,0.652194816328555,12.1569022854313,504.064241549057,41736.5840435098,1832.81158386179,5512.75723395243,294.698757763975,5755.75887311446,1560.70652173913,3582.62400177462
"NZE_x1.04",2046,0.654657950166491,12.0737632074066,508.22815823674,42007.1186722338,1848.58288278927,5542.78070869122,296.577089618456,5788.25017746229,1571.03859804791,3580.80155279503
"NZE_x1.04",2047,0.657088897639541,11.9916706024386,512.392074924424,42277.6533009578,1864.35418171676,5572.80418343001,298.455421472937,5820.74148181011,1581.3706743567,3578.97910381544
"NZE_x1.04",2048,0.659488285533036,11.9106048361341,516.555991612107,42548.1879296819,1880.12548064425,5602.8276581688,300.333753327418,5853.23278615794,1591.70275066548,3577.15665483585
"NZE_x1.04",2049,0.661856724462885,11.8305467622325,520.719908299791,42818.7225584059,1895.89677957174,5632.85113290759,302.212085181899,5885.72409050577,1602.03482697427,3575.33420585626
"NZE_x1.04",2050,0.664194809393645,11.7514777075305,524.883824987474,43089.2571871299,1911.66807849923,5662.87460764639,304.09041703638,5918.21539485359,1612.36690328305,3573.51175687666
"NZE_x1.06",2025,0.564485400823153,5.56511016561096,268.224316548056,29862.6952769797,306.384408682486,1831.78186882679,100.957142857143,913.61934338953,195.462821650399,561.837622005324
"NZE_x1.06",2026,0.569038787510935,5.96290679157771,301.425209083902,31243.459457148,394.490201570828,2168.05132183242,131.099272404614,1298.37728482697,274.837622005324,781.732741792369
"NZE_x1.06",2027,0.571551454356803,6.21197688343754,334.626101619748,32624.2236373164,482.59599445917,2504.32077483805,161.241401952085,1683.13522626442,354.212422360248,1001.62786157941
"NZE_x1.06",2028,0.573144156688956,6.38259191789076,367.826994155594,34004.9878174848,570.701787347512,2840.59022784369,191.383531499556,2067.89316770186,433.587222715173,1221.52298136646
"NZE_x1.06",2029,0.574243955359809,6.50677711259603,401.02788669144,35385.7519976531,658.807580235855,3176.85968084932,221.525661047028,2452.65110913931,512.962023070098,1441.41810115351
"NZE_x1.06",2030,0.575049001800251,6.60121510589868,434.228779227287,36766.5161778215,746.913373124197,3513.12913385495,251.667790594499,2837.40905057675,592.336823425022,1661.31322094055
"NZE_x1.06",2031,0.577157670089617,7.47491685669673,443.878829182187,37610.959299838,856.398338376454,3800.37583279247,258.306867790594,3247.13611357587,691.862715173026,1930.82236024845
"NZE_x1.06",2032,0.578735961544987,8.30483176357683,453.528879137088,38455.4024218546,965.883303628712,4087.62253172998,264.94594498669,3656.86317657498,791.388606921029,2200.33149955634
"NZE_x1.06",2033,0.579961624628568,9.09417102244303,463.178929091988,39299.8455438711,1075.36826888097,4374.8692306675,271.585022182786,4066.59023957409,890.914498669033,2469.84063886424
"NZE_x1.06",2034,0.580940962516699,9.84583932264519,472.828979046889,40144.2886658877,1184.85323413323,4662.11592960501,278.224099378882,4476.3173025732,990.440390417036,2739.34977817214
"NZE_x1.06",2035,0.581741451795962,10.562470564489,482.479029001789,40988.7317879042,1294.33819938548,4949.36262854253,284.863176574978,4886.04436557232,1089.96628216504,3008.85891748004
"NZE_x1.06",2036,0.595315476010521,10.9706772908367,479.105255507995,41180.1672701997,1364.70628505105,5023.40170871032,280.621118012422,5020.27613132209,1152.63886424135,3078.60372670807
"NZE_x1.06",2037,0.607489498358446,11.3914149002566,475.731482014202,41371.6027524951,1435.07437071662,5097.4407888781,276.379059449867,5154.50789707187,1215.31144631766,3148.34853593611
"NZE_x1.06",2038,0.618469487920598,11.825269385168,472.357708520408,41563.0382347906,1505.44245638219,5171.47986904589,272.137000887311,5288.73966282165,1277.98402839397,3218.09334516415
"NZE_x1.06",2039,0.62842289947365,12.2728638542437,468.983935026614,41754.473717086,1575.81054204776,5245.51894921368,267.894942324756,5422.97142857143,1340.65661047027,3287.83815439219
"NZE_x1.06",2040,0.637487273720543,12.734861518331,465.610161532821,41945.9091993815,1646.17862771333,5319.55802938147,263.652883762201,5557.20319432121,1403.32919254658,3357.58296362023
"NZE_x1.06",2041,0.640739916498213,12.6065417448214,475.445931755426,42081.6466534987,1691.30441717222,5381.65641171674,271.116095829636,5621.40692102928,1441.44596273292,3417.8363797693
"NZE_x1.06",2042,0.643824968900029,12.4850974114827,485.281701978031,42217.3841076159,1736.43020663111,5443.754794052,278.579307897072,5685.61064773736,1479.56273291925,3478.08979591837
"NZE_x1.06",2043,0.646755058105501,12.3699903514571,495.117472200636,42353.1215617331,1781.55599609,5505.85317638727,286.042519964508,5749.81437444543,1517.67950310559,3538.34321206744
"NZE_x1.06",2044,0.649541573838293,12.2607371355352,504.95324242324,42488.8590158503,1826.68178554889,5567.95155872253,293.505732031943,5814.01810115351,1555.79627329193,3598.5966282165
"NZE_x1.06",2045,0.652194816328555,12.1569022854313,514.789012645845,42624.5964699675,1871.80757500778,5630.0499410578,300.968944099379,5878.22182786158,1593.91304347826,3658.85004436557
"NZE_x1.06",2046,0.654657950166491,12.0737632074066,519.041523305607,42900.8871546218,1887.91443348692,5660.71221313146,302.887240461402,5911.40443655723,1604.46495119787,3656.98881987578
"NZE_x1.06",2047,0.657088897639541,11.9916706024386,523.294033965369,43177.1778392761,1904.02129196606,5691.37448520512,304.805536823425,5944.58704525288,1615.01685891748,3655.12759538598
"NZE_x1.06",2048,0.659488285533036,11.9106048361341,527.546544625131,43453.4685239304,1920.1281504452,5722.03675727878,306.723833185448,5977.76965394854,1625.56876663709,3653.26637089618
"NZE_x1.06",2049,0.661856724462885,11.8305467622325,531.799055284892,43729.7592085847,1936.23500892433,5752.69902935244,308.642129547471,6010.95226264419,1636.1206743567,3651.40514640639
"NZE_x1.06",2050,0.664194809393645,11.7514777075305,536.051565944654,44006.0498932391,1952.34186740347,5783.3613014261,310.560425909494,6044.13487133984,1646.67258207631,3649.54392191659
"NZE_x1.09",2025,0.564485400823153,5.56511016561096,273.812323142807,30484.8347619167,312.767417196704,1869.94399109401,103.060416666667,932.653079710145,199.534963768116,573.542572463768
"NZE_x1.09",2026,0.569038787510935,5.96290679157771,307.704900939817,31894.3648625053,402.708747436887,2213.21905770393,133.830507246377,1325.4268115942,280.563405797101,798.01884057971
"NZE_x1.09",2027,0.571551454356803,6.21197688343754,341.597478736826,33303.8949630938,492.650077677069,2556.49412431385,164.600597826087,1718.20054347826,361.591847826087,1022.49510869565
"NZE_x1.09",2028,0.573144156688956,6.38259191789076,375.490056533836,34713.4250636824,582.591407917252,2899.76919092376,195.370688405797,2110.97427536232,442.620289855072,1246.97137681159
"NZE_x1.09",2029,0.574243955359809,6.50677711259603,409.382634330845,36122.9551642709,672.532738157435,3243.04425753368,226.140778985507,2503.74800724638,523.648731884058,1471.44764492754
"NZE_x1.09",2030,0.575049001800251,6.60121510589868,443.275212127855,37532.4852648594,762.474068397617,3586.3193241436,256.910869565217,2896.52173913043,604.677173913043,1695.92391304348
"NZE_x1.09",2031,0.577157670089617,7.47491685669673,453.126304790149,38394.520951918,874.239970425963,3879.55032930898,263.688260869565,3314.7847826087,706.27652173913,1971.04782608696
"NZE_x1.09",2032,0.578735961544987,8.30483176357683,462.977397452444,39256.5566389766,986.00587245431,4172.78133447436,270.465652173913,3733.04782608696,807.875869565217,2246.17173913043
"NZE_x1.09",2033,0.579961624628568,9.09417102244303,472.828490114738,40118.5923260351,1097.77177448266,4466.01233963974,277.243043478261,4151.31086956522,909.475217391304,2521.29565217391
"NZE_x1.09",2034,0.580940962516699,9.84583932264519,482.679582777032,40980.6280130937,1209.537676511,4759.24334480512,284.020434782609,4569.57391304348,1011.07456521739,2796.41956521739
"NZE_x1.09",2035,0.581741451795962,10.562470564489,492.530675439326,41842.6637001522,1321.30357853935,5052.4743499705,290.797826086956,4987.83695652174,1112.67391304348,3071.54347826087
"NZE_x1.09",2036,0.595315476010521,10.9706772908367,489.086614997745,42038.0874216622,1393.13766598962,5128.05591097511,286.467391304348,5124.8652173913,1176.65217391304,3142.74130434783
"NZE_x1.09",2037,0.607489498358446,11.3914149002566,485.642554556164,42233.5111431721,1464.97175343988,5203.63747197973,282.136956521739,5261.89347826087,1240.63043478261,3213.93913043478
"NZE_x1.09",2038,0.618469487920598,11.825269385168,482.198494114583,42428.9348646821,1536.80584089015,5279.21903298435,277.80652173913,5398.92173913044,1304.60869565217,3285.13695652174
"NZE_x1.09",2039,0.62842289947365,12.2728638542437,478.754433673002,42624.358586192,1608.63992834042,5354.80059398897,273.476086956522,5535.95,1368.58695652174,3356.3347826087
"NZE_x1.09",2040,0.637487273720543,12.734861518331,475.310373231421,42819.7823077019,1680.47401579069,5430.38215499358,269.145652173913,5672.97826086957,1432.5652173913,3427.53260869565
"NZE_x1.09",2041,0.640739916498213,12.6065417448214,485.351055333664,42958.3476254466,1726.53992586331,5493.7742536275,276.764347826087,5738.51956521739,1471.47608695652,3489.04130434783
"NZE_x1.09",2042,0.643824968900029,12.4850974114827,495.391737435906,43096.9129431912,1772.60583593592,5557.16635226142,284.383043478261,5804.06086956522,1510.38695652174,3550.55
"NZE_x1.09",2043,0.646755058105502,12.3699903514571,505.432419538149,43235.4782609358,1818.67174600854,5620.55845089533,292.001739130435,5869.60217391304,1549.29782608696,3612.05869565217
"NZE_x1.09",2044,0.649541573838293,12.2607371355352,515.473101640391,43374.0435786805,1864.73765608116,5683.95054952925,299.620434782609,5935.14347826087,1588.20869565217,3673.56739130435
"NZE_x1.09",2045,0.652194816328555,12.1569022854313,525.513783742634,43512.6088964251,1910.80356615378,5747.34264816317,307.239130434783,6000.6847826087,1627.11956521739,3735.07608695652
"NZE_x1.09",2046,0.654657950166491,12.0737632074066,529.854888374474,43794.6556370097,1927.24598418456,5778.6437175717,309.197391304348,6034.55869565217,1637.89130434783,3733.17608695652
"NZE_x1.09",2047,0.657088897639541,11.9916706024386,534.195993006314,44076.7023775943,1943.68840221535,5809.94478698022,311.155652173913,6068.43260869565,1648.66304347826,3731.27608695652
"NZE_x1.09",2048,0.659488285533036,11.9106048361341,538.537097638154,44358.749118179,1960.13082024614,5841.24585638875,313.113913043478,6102.30652173913,1659.4347826087,3729.37608695652
"NZE_x1.09",2049,0.661856724462885,11.8305467622325,542.878202269994,44640.7958587636,1976.57323827692,5872.54692579728,315.072173913043,6136.18043478261,1670.20652173913,3727.47608695652
"NZE_x1.09",2050,0.664194809393645,11.7514777075305,547.219306901834,44922.8425993482,1993.01565630771,5903.84799520581,317.030434782609,6170.05434782609,1680.97826086957,3725.57608695652
"NZE_x1.11",2025,0.564485400823153,5.56511016561096,279.400329737558,31106.9742468538,319.150425710923,1908.10611336123,105.16369047619,951.68681603076,203.607105885833,585.247522922212
"NZE_x1.11",2026,0.569038787510935,5.96290679157771,313.984592795731,32545.2702678625,410.927293302946,2258.38679357544,136.56174208814,1352.47633836143,286.289189588879,814.304939367051
"NZE_x1.11",2027,0.571551454356803,6.21197688343754,348.568855853904,33983.5662888712,502.704160894969,2608.66747378964,167.959793700089,1753.2658606921,368.971273291925,1043.36235581189
"NZE_x1.11",2028,0.573144156688956,6.38259191789076,383.153118912077,35421.86230988,594.481028486992,2958.94815400384,199.357845312038,2154.05538302278,451.653356994972,1272.41977225673
"NZE_x1.11",2029,0.574243955359809,6.50677711259603,417.73738197025,36860.1583308887,686.257896079015,3309.22883421804,230.755896923987,2554.84490535345,534.335440698018,1501.47718870157
"NZE_x1.11",2030,0.575049001800251,6.60121510589868,452.321645028423,38298.4543518974,778.034763671038,3659.50951443224,262.153948535936,2955.63442768412,617.017524401065,1730.53460514641
"NZE_x1.11",2031,0.577157670089617,7.47491685669673,462.373780398111,39178.082603998,892.081602475473,3958.72482582549,269.069653948536,3382.43345164153,720.690328305235,2011.27329192547
"NZE_x1.11",2032,0.578735961544987,8.30483176357683,472.4259157678,40057.7108560985,1006.12844127991,4257.94013721873,275.985359361136,3809.23247559894,824.363132209406,2292.01197870453
"NZE_x1.11",2033,0.579961624628568,9.09417102244303,482.478051137488,40937.3391081991,1120.17528008434,4557.15544861198,282.901064773736,4236.03149955634,928.035936113576,2572.75066548359
"NZE_x1.11",2034,0.580940962516699,9.84583932264519,492.530186507176,41816.9673602997,1234.22211888878,4856.37076000522,289.816770186335,4662.83052351375,1031.70874001775,2853.48935226264
"NZE_x1.11",2035,0.581741451795962,10.562470564489,502.582321876864,42696.5956124002,1348.26895769321,5155.58607139847,296.732475598935,5089.62954747116,1135.38154392192,3134.2280390417
"NZE_x1.11",2036,0.595315476010521,10.9706772908367,499.067974487495,42896.0075731247,1421.56904692818,5232.71011323991,292.313664596273,5229.45430346051,1200.66548358474,3206.87888198758
"NZE_x1.11",2037,0.607489498358446,11.3914149002566,495.553627098127,43095.4195338491,1494.86913616315,5309.83415508136,287.894853593611,5369.27905944987,1265.94942324756,3279.52972493345
"NZE_x1.11",2038,0.618469487920598,11.825269385168,492.039279708758,43294.8314945735,1568.16922539812,5386.9581969228,283.476042590949,5509.10381543922,1331.23336291038,3352.18056787933
"NZE_x1.11",2039,0.62842289947365,12.2728638542437,488.52493231939,43494.243455298,1641.46931463308,5464.08223876425,279.057231588287,5648.92857142857,1396.5173025732,3424.8314108252
"NZE_x1.11",2040,0.637487273720543,12.734861518331,485.010584930022,43693.6554160224,1714.76940386805,5541.2062806057,274.638420585626,5788.75332741792,1461.80124223603,3497.48225377107
"NZE_x1.11",2041,0.640739916498213,12.6065417448214,495.256178911902,43835.0485973945,1761.7754345544,5605.89209553827,282.412599822538,5855.6322094055,1501.50621118012,3560.24622892635
"NZE_x1.11",2042,0.643824968900029,12.4850974114827,505.501772893782,43976.4417787665,1808.78146524074,5670.57791047083,290.18677905945,5922.51109139308,1541.21118012422,3623.01020408163
"NZE_x1.11",2043,0.646755058105502,12.3699903514571,515.747366875662,44117.8349601386,1855.78749592708,5735.2637254034,297.960958296362,5989.38997338066,1580.91614906832,3685.77417923691
"NZE_x1.11",2044,0.649541573838293,12.2607371355352,525.992960857542,44259.2281415107,1902.79352661343,5799.94954033597,305.735137533274,6056.26885536823,1620.62111801242,3748.53815439219
"NZE_x1.11",2045,0.652194816328555,12.1569022854313,536.238554839422,44400.6213228828,1949.79955729977,5864.63535526854,313.509316770186,6123.14773735581,1660.32608695652,3811.30212954747
"NZE_x1.11",2046,0.654657950166491,12.0737632074066,540.668253443341,44688.4241193977,1966.57753488221,5896.57522201194,315.507542147294,6157.71295474712,1671.31765749778,3809.36335403727
"NZE_x1.11",2047,0.657088897639541,11.9916706024386,545.097952047259,44976.2269159126,1983.35551246464,5928.51508875533,317.505767524401,6192.27817213842,1682.30922803904,3807.42457852706
"NZE_x1.11",2048,0.659488285533036,11.9106048361341,549.527650651178,45264.0297124275,2000.13349004708,5960.45495549873,319.503992901508,6226.84338952973,1693.3007985803,3805.48580301686
"NZE_x1.11",2049,0.661856724462885,11.8305467622325,553.957349255096,45551.8325089424,2016.91146762951,5992.39482224212,321.502218278616,6261.40860692103,1704.29236912156,3803.54702750666
"NZE_x1.11",2050,0.664194809393645,11.7514777075305,558.387047859015,45839.6353054573,2033.68944521195,6024.33468898552,323.500443655723,6295.97382431233,1715.28393966282,3801.60825199645
"NZE_x1.13",2025,0.564485400823153,5.56511016561096,284.988336332309,31729.1137317909,325.533434225141,1946.26823562846,107.266964285714,970.720552351375,207.679248003549,596.952473380657
"NZE_x1.13",2026,0.569038787510935,5.96290679157771,320.264284651646,33196.1756732198,419.145839169005,2303.55452944694,139.292976929902,1379.52586512866,292.014973380657,830.591038154392
"NZE_x1.13",2027,0.571551454356803,6.21197688343754,355.540232970982,34663.2376146487,512.758244112868,2660.84082326543,171.31898957409,1788.33117790595,376.350698757764,1064.22960292813
"NZE_x1.13",2028,0.573144156688956,6.38259191789076,390.816181290319,36130.2995560776,606.370649056732,3018.12711708392,203.345002218279,2197.13649068323,460.686424134871,1297.86816770186
"NZE_x1.13",2029,0.574243955359809,6.50677711259603,426.092129609655,37597.3614975064,699.983054000595,3375.4134109024,235.371014862467,2605.94180346052,545.022149511979,1531.5067324756
"NZE_x1.13",2030,0.575049001800251,6.60121510589868,461.368077928992,39064.4234389353,793.595458944459,3732.69970472089,267.397027506655,3014.7471162378,629.357874889086,1765.14529724933
"NZE_x1.13",2031,0.577157670089617,7.47491685669672,471.621256006074,39961.6442560779,909.923234524982,4037.899322342,274.451047027507,3450.08212067436,735.10413487134,2051.49875776397
"NZE_x1.13",2032,0.578735961544986,8.30483176357683,481.874434083156,40858.8650732205,1026.25101010551,4343.09893996311,281.505066548358,3885.41712511091,840.850394853594,2337.85221827862
"NZE_x1.13",2033,0.579961624628568,9.09417102244303,492.127612160237,41756.0858903631,1142.57878568603,4648.29855758422,288.55908606921,4320.75212954747,946.596654835847,2624.20567879326
"NZE_x1.13",2034,0.580940962516699,9.84583932264519,502.380790237319,42653.3067075057,1258.90656126655,4953.49817520533,295.613105590062,4756.08713398403,1052.3429148181,2910.5591393079
"NZE_x1.13",2035,0.581741451795962,10.562470564489,512.633968314401,43550.5275246482,1375.23433684708,5258.69779282644,302.667125110914,5191.42213842059,1158.08917480035,3196.91259982254
"NZE_x1.13",2036,0.595315476010521,10.9706772908367,509.049333977245,43753.9277245872,1450.00042786674,5337.36431550471,298.159937888199,5334.04338952972,1224.67879325643,3271.01645962733
"NZE_x1.13",2037,0.607489498358446,11.3914149002566,505.464699640089,43957.3279245261,1524.76651888641,5416.03083818299,293.652750665484,5476.66464063886,1291.26841171251,3345.12031943212
"NZE_x1.13",2038,0.618469487920598,11.825269385168,501.880065302934,44160.728124465,1599.53260990608,5494.69736086126,289.145563442768,5619.285891748,1357.85803016859,3419.22417923691
"NZE_x1.13",2039,0.62842289947365,12.2728638542437,498.295430965778,44364.1283244039,1674.29870092574,5573.36388353954,284.638376220053,5761.90714285714,1424.44764862467,3493.3280390417
"NZE_x1.13",2040,0.637487273720543,12.7348615183309,494.710796628622,44567.5285243428,1749.06479194541,5652.03040621781,280.131188997338,5904.52839396628,1491.03726708075,3567.43189884649
"NZE_x1.13",2041,0.640739916498213,12.6065417448214,505.16130249014,44711.7495693424,1797.01094324548,5718.00993744903,288.060851818988,5972.74485359361,1531.53633540373,3631.45115350488
"NZE_x1.13",2042,0.643824968900029,12.4850974114827,515.611808351657,44855.9706143419,1844.95709454555,5783.98946868025,295.990514640639,6040.96131322094,1572.03540372671,3695.47040816326
"NZE_x1.13",2043,0.646755058105502,12.3699903514571,526.062314213175,45000.1916593414,1892.90324584562,5849.96899991147,303.920177462289,6109.17777284827,1612.53447204969,3759.48966282165
"NZE_x1.13",2044,0.649541573838293,12.2607371355352,536.512820074693,45144.4127043409,1940.8493971457,5915.94853114269,311.84984028394,6177.3942324756,1653.03354037267,3823.50891748004
"NZE_x1.13",2045,0.652194816328555,12.1569022854313,546.963325936211,45288.6337493404,1988.79554844577,5981.92806237391,319.77950310559,6245.61069210293,1693.53260869565,3887.52817213842
"NZE_x1.13",2046,0.654657950166491,12.0737632074066,551.481618512208,45582.1926017856,2005.90908557985,6014.50672645217,321.81769299024,6280.86721384206,1704.74401064774,3885.55062111801
"NZE_x1.13",2047,0.657088897639541,11.9916706024386,555.999911088204,45875.7514542308,2023.02262271394,6047.08539053044,323.855882874889,6316.12373558119,1715.95541259982,3883.5730700976
"NZE_x1.13",2048,0.659488285533036,11.9106048361341,560.518203664201,46169.3103066761,2040.13615984802,6079.6640546087,325.894072759539,6351.38025732032,1727.16681455191,3881.5955190772
"NZE_x1.13",2049,0.661856724462885,11.8305467622325,565.036496240198,46462.8691591213,2057.2496969821,6112.24271868696,327.932262644188,6386.63677905945,1738.37821650399,3879.61796805679
"NZE_x1.13",2050,0.664194809393645,11.7514777075305,569.554788816195,46756.4280115665,2074.36323411619,6144.82138276523,329.970452528838,6421.89330079858,1749.58961845608,3877.64041703638
"NZE_x1.15",2025,0.564485400823153,5.56511016561096,290.576342927061,32351.253216728,331.91644273936,1984.43035789568,109.370238095238,989.754288671991,211.751390121266,608.657423839101
"NZE_x1.15",2026,0.569038787510935,5.96290679157771,326.543976507561,33847.081078577,427.364385035064,2348.72226531845,142.024211771665,1406.57539189589,297.740757172434,846.877136941733
"NZE_x1.15",2027,0.571551454356803,6.21197688343754,362.51161008806,35342.9089404261,522.812327330768,2713.01417274122,174.678185448092,1823.39649511979,383.730124223603,1085.09685004437
"NZE_x1.15",2028,0.573144156688956,6.38259191789076,398.479243668561,36838.7368022752,618.260269626472,3077.30608016399,207.332159124519,2240.21759834369,469.719491274771,1323.316563147
"NZE_x1.15",2029,0.574243955359809,6.50677711259603,434.44687724906,38334.5646641242,713.708211922176,3441.59798758676,239.986132800947,2657.03870156758,555.708858325939,1561.53627624963
"NZE_x1.15",2030,0.575049001800251,6.60121510589868,470.41451082956,39830.3925259733,809.15615421788,3805.88989500953,272.640106477374,3073.85980479148,641.698225377107,1799.75598935226
"NZE_x1.15",2031,0.577157670089617,7.47491685669672,480.868731614036,40745.2059081579,927.764866574492,4117.07381885851,279.832440106477,3517.73078970719,749.517941437445,2091.72422360248
"NZE_x1.15",2032,0.578735961544987,8.30483176357683,491.322952398512,41660.0192903425,1046.3735789311,4428.25774270748,287.024773735581,3961.60177462289,857.337657497782,2383.69245785271
"NZE_x1.15",2033,0.579961624628568,9.09417102244303,501.777173182987,42574.8326725271,1164.98229128772,4739.44166655646,294.217107364685,4405.4727595386,965.157373558119,2675.66069210293
"NZE_x1.15",2034,0.580940962516699,9.84583932264519,512.231393967463,43489.6460547117,1283.59100364433,5050.62559040543,301.409440993789,4849.3437444543,1072.97708961846,2967.62892635315
"NZE_x1.15",2035,0.581741451795962,10.562470564489,522.685614751938,44404.4594368963,1402.19971600094,5361.8095142544,308.601774622893,5293.21472937001,1180.79680567879,3259.59716060337
"NZE_x1.15",2036,0.595315476010521,10.9706772908367,519.030693466995,44611.8478760497,1478.43180880531,5442.01851776951,304.006211180124,5438.63247559894,1248.69210292813,3335.15403726708
"NZE_x1.15",2037,0.607489498358446,11.3914149002566,515.375772182052,44819.2363152031,1554.66390160967,5522.22752128461,299.410647737356,5584.05022182786,1316.58740017746,3410.71091393079
"NZE_x1.15",2038,0.618469487920598,11.825269385168,511.720850897109,45026.6247543565,1630.89599441404,5602.43652479972,294.815084294587,5729.46796805679,1384.4826974268,3486.2677905945
"NZE_x1.15",2039,0.62842289947365,12.2728638542437,508.065929612166,45234.0131935099,1707.12808721841,5682.64552831482,290.219520851819,5874.88571428572,1452.37799467613,3561.82466725821
"NZE_x1.15",2040,0.637487273720543,12.7348615183309,504.411008327222,45441.4016326633,1783.36018002277,5762.85453182993,285.623957409051,6020.30346051464,1520.27329192547,3637.38154392192
"NZE_x1.15",2041,0.640739916498213,12.6065417448214,515.066426068378,45588.4505412903,1832.24645193657,5830.1277793598,293.709103815439,6089.85749778172,1561.56645962733,3702.65607808341
"NZE_x1.15",2042,0.643824968900029,12.4850974114827,525.721843809533,45735.4994499172,1881.13272385037,5897.40102688967,301.794250221828,6159.4115350488,1602.85962732919,3767.9306122449
"NZE_x1.15",2043,0.646755058105502,12.3699903514571,536.377261550689,45882.5483585442,1930.01899576417,5964.67427441954,309.879396628217,6228.96557231588,1644.15279503106,3833.20514640639
