panel,cat,water_impact_B,cost_B
d,No desalination,3098.6366603667257,3450.6632268216263
d,No desalination,2722.097682971622,3614.9805233369366
d,No desalination,2176.218387518617,4107.932412882868
d,No desalination,8944.070152536684,6367.341934488303
d,No desalination,7496.684760166392,6431.015353833168
d,No desalination,6187.613897031449,6685.70903121271
d,No desalination,5858.619919960631,7004.076127937171
d,No desalination,5738.8520974996145,7959.177418110404
d,Desalination,4426.684544699785,3620.975947388999
d,Desalination,3900.521961439374,3657.1857068628674
d,Desalination,2957.9860051853134,3802.024744758427
d,Desalination,2448.634712600709,3983.073542127898
d,Desalination,1366.0314667580974,4526.219934236212
d,Desalination,3471.0513051574576,3598.79299595182
d,Desalination,3080.1010840522526,3634.7809259113233
d,Desalination,2621.9146365380525,3778.7326457493873
d,Desalination,2209.074915623623,3958.672295546971
d,Desalination,1758.2388731415103,4498.491244939745
d,Desalination,3677.410362132136,5603.396593779986
d,Desalination,3252.5263112289726,5659.430559717778
d,Desalination,2897.044453234923,5883.566423468949
d,Desalination,2748.2933835260437,6163.736253157952
d,Desalination,2418.929959227284,7004.245742224931
d,No desalination,6769.488705539654,4147.983829400077
d,No desalination,5410.1202840846,4189.463667694076
d,No desalination,4252.920686106315,4355.383020870061
d,No desalination,3530.961508908969,4562.782212340078
d,No desalination,2513.2008162802035,5184.979786750095
d,No desalination,6028.383304639849,6067.80026646147
d,No desalination,5286.6533275748925,6128.478269126067
d,No desalination,4422.758432521385,6371.190279784526
d,No desalination,3911.646665779809,6674.580293107587
d,No desalination,3487.374224438731,7584.7503330768095
d,Desalination,5632.161823111831,2984.796934895484
d,Desalination,4249.590514431929,3014.6449042444247
d,Desalination,2987.2819469172973,3134.0367816402368
d,Desalination,2170.023375011611,3283.2766283850274
d,Desalination,1407.6758116606725,3730.996168619334
d,No desalination,6880.798038726571,4710.007972728049
d,No desalination,5538.279361047019,4757.108052455347
d,No desalination,4374.384968184633,4945.508371364478
d,No desalination,3639.54980405545,5181.008770000889
d,No desalination,2563.4465638698493,5887.5099659101215
d,No desalination,5452.306123600734,4920.162193968963
d,No desalination,4720.812819598019,4969.363815908658
d,No desalination,3806.358464326141,5166.170303667417
d,No desalination,3238.0276029932975,5412.178413365855
d,No desalination,2627.69174051528,6150.202742461222
d,No desalination,5033.430213352699,4394.458615948431
d,No desalination,4102.729006187148,4438.40320210793
d,No desalination,3224.711299105711,4614.181546745846
d,No desalination,2705.1899812346587,4833.904477543294
d,No desalination,1935.962018174491,5493.0732699355085
d,No desalination,4973.3422012015,2660.6433867087712
d,No desalination,3926.005654219156,2687.249820575863
d,No desalination,2929.3017833931963,2793.6755560441975
d,No desalination,2362.7804946089273,2926.707725379653
d,No desalination,1745.0153491306232,3325.804233385952
d,No desalination,5550.2090594122055,5930.204856155897
d,No desalination,4654.371986018001,5989.50690471748
d,No desalination,3792.211805099766,6226.71509896373
d,No desalination,3259.038948153173,6523.225341771554
d,No desalination,2527.682778309409,7412.756070194898
d,Desalination,5766.864705844139,6041.283220789371
d,Desalination,5334.650673729328,6101.696052997328
d,Desalination,4741.739353233658,6343.347381828891
d,Desalination,4458.580880900905,6645.411542868361
d,Desalination,3897.347309504148,7551.604025986746
d,No desalination,6882.709461685081,7549.210920659969
d,No desalination,5607.761746912735,7624.703029866569
d,No desalination,4405.573095188105,7926.671466692998
d,No desalination,3714.669559389425,8304.13201272595
d,No desalination,3158.2965764056416,9436.513650824982
d,No desalination,4979.274668258675,2809.844440096356
d,No desalination,3493.216659442834,2837.942884497331
d,No desalination,2204.6770231891783,2950.3366621011805
d,No desalination,1571.8184464130647,3090.8288841059966
d,No desalination,1021.7904155996838,3512.305550120459
d,Desalination,2908.961603223038,3347.3768466969523
d,Desalination,2447.690956178767,3380.850615163933
d,Desalination,1806.5796626124388,3514.7456890318
d,Desalination,1216.2927726433763,3682.114531366643
d,Desalination,614.7305929024286,4184.221058371194
d,No desalination,7329.014324513153,4372.42804689557
d,No desalination,6214.641603999452,4416.152327364513
d,No desalination,5171.525453035158,4591.049449240322
d,No desalination,4590.170232795123,4809.670851585126
d,No desalination,4155.640103574702,5465.535058619491
d,Desalination,4394.995663434125,3842.8078018933616
d,Desalination,3944.032223747275,3881.23587991229
d,Desalination,3560.424994760569,4034.948191988015
d,Desalination,2872.445728554744,4227.088582082679
d,Desalination,2431.380904697106,4803.509752366679
d,No desalination,4848.746724910201,2511.665275979768
d,No desalination,3591.3137347602933,2536.7819287395473
d,No desalination,2445.191825853318,2637.248539778752
d,No desalination,1830.149953824557,2762.831803577726
d,No desalination,1100.4745815630129,3139.581594974702
d,Desalination,4031.4077054573872,4937.503546801286
d,Desalination,3532.6662696698436,4986.878582269273
d,Desalination,2983.7189036792006,5184.378724141325
d,Desalination,2434.4517995399196,5431.253901481397
d,Desalination,1906.417212959226,6171.879433501571
d,Desalination,4795.796873566832,4180.90450387141
d,Desalination,4436.454742606384,4222.713548910093
d,Desalination,3451.2186121167138,4389.949729064969
d,Desalination,2876.5997319094145,4598.994954258526
d,Desalination,2028.528037102511,5226.130629839267
d,No desalination,5102.123444016046,4833.876337446999
d,No desalination,3942.7903907647274,4882.215100821496
d,No desalination,3123.052113481518,5075.570154319377
d,No desalination,2593.0756712358675,5317.263971191716
d,No desalination,1821.463897178276,6042.345421808776
d,No desalination,7812.433286315604,4594.3874636117725
d,No desalination,6930.449217116077,4640.331338247867
d,No desalination,6153.038977370853,4824.106836792339
d,No desalination,5898.471681064296,5053.826209972933
d,No desalination,5712.061619013728,5742.984329514703
d,No desalination,5946.127861831016,6040.279119773393
d,No desalination,4973.00191141625,6100.681910971095
d,No desalination,4098.32732079253,6342.293075762039
d,No desalination,3522.71235555961,6644.307031750706
d,No desalination,2734.0114510895755,7550.348899716713
d,No desalination,6083.725989206674,3982.967155844945
d,No desalination,5074.932818411539,4022.796827403377
d,No desalination,4085.690773712101,4182.115513637159
d,No desalination,3534.3997479870027,4381.26387142941
d,No desalination,2724.8775017401817,4978.7089448061615
d,No desalination,5853.25416549647,5813.019923515806
d,No desalination,5031.751151930576,5871.150122750947
d,No desalination,4209.117395893528,6103.670919691552
d,No desalination,3708.559209001232,6394.321915867362
d,No desalination,3044.1741210622263,7266.2749043947215
d,No desalination,8282.081158193456,3822.167917504762
d,No desalination,6995.003125054646,3860.3895966797936
d,No desalination,5602.9954135698335,4013.276313379972
d,No desalination,4784.410944010756,4204.38470925522
d,No desalination,4288.152245409316,4777.7098968809005
d,Desalination,4412.549887868787,4264.450993709048
d,Desalination,4062.2715302670654,4307.09550364615
d,Desalination,3500.130917905508,4477.673543394477
d,Desalination,2755.5341566829275,4690.896093079964
d,Desalination,2384.0224770738314,5330.563742136371
d,No desalination,4974.192169715735,7577.938513706475
d,No desalination,4284.31460958498,7653.717898843548
d,No desalination,3572.9997124386405,7956.835439391812
d,No desalination,3187.4229358259063,8335.732365077123
d,No desalination,2992.5136696303916,9472.4231421331
d,No desalination,7839.332360958421,5934.118482365524
d,No desalination,6767.202977023614,5993.459667189167
d,No desalination,5474.576247272893,6230.824406483819
d,No desalination,4694.9292510534415,6527.530330602057
d,No desalination,3618.545839876613,7417.648102956925
d,No desalination,5292.190153471576,3663.583104555831
d,No desalination,4804.97732508795,3700.218935601369
d,No desalination,4363.942976362702,3846.762259783594
d,No desalination,4183.791381498363,4029.941415011385
d,No desalination,4047.409407477443,4579.478880694767
d,No desalination,5433.368060814121,4229.638306119318
d,No desalination,4571.978793036958,4271.934689180526
d,No desalination,3693.804517539069,4441.120221425309
d,No desalination,3225.885857542459,4652.602136731278
d,No desalination,2447.475847918038,5287.047882648957
d,Desalination,5158.445310738533,2910.330031853667
d,Desalination,4225.778698529959,2939.4333321721892
d,Desalination,3219.659773141161,3055.846533446338
d,Desalination,2416.2786804047932,3201.363035039032
d,Desalination,1482.280194006423,3637.912539817062
d,Desalination,5364.813022486349,4577.234044175336
d,Desalination,4867.702288654785,4623.006384617071
d,Desalination,4064.642983549149,4806.095746384092
d,Desalination,3370.1618646819816,5034.95744859283
d,Desalination,2674.973104123677,5721.5425552191045
d,Desalination,3423.0883108939947,2701.77929280287
d,Desalination,2872.42208241013,2728.797085730909
d,Desalination,2195.6801378003984,2836.868257443016
d,Desalination,1766.0921364433168,2971.95722208317
d,Desalination,1192.9659093911232,3377.224116003607
d,No desalination,4788.990071343599,3816.2667714197783
d,No desalination,3770.2921033363327,3854.429439133952
d,No desalination,2876.9659114583287,4007.080109990733
d,No desalination,2257.30165831524,4197.893448561737
d,No desalination,1476.8152984866065,4770.33346427474
d,No desalination,9866.4524709757,5318.692013644207
d,No desalination,8739.445575826829,5371.878933780626
d,No desalination,7202.735280347787,5584.62661432639
d,No desalination,6297.605849851784,5850.5612150086245
d,No desalination,5039.636339611635,6648.36501705528
d,Desalination,5963.65268086916,7888.781004247386
d,Desalination,5662.135074448978,7967.668814289841
d,Desalination,5204.503200703424,8283.220054459733
d,Desalination,4789.112376320213,8677.659104672139
d,Desalination,4560.031946180863,9860.976255309164
d,Desalination,4264.3559027696765,2626.222923050181
d,Desalination,3480.8519549549296,2652.485152280676
d,Desalination,2404.2216912863305,2757.534069202691
d,Desalination,1710.1370908967965,2888.8452153552007
d,Desalination,881.7856554916295,3282.7786538127284
d,Desalination,4203.703183790757,3796.660983938219
d,Desalination,3653.902035460797,3834.6275937776063
d,Desalination,2760.6708130479674,3986.4940331351345
d,Desalination,2266.543762585054,4176.327082332039
d,Desalination,1253.3582011940955,4745.826229922797
d,No desalination,4657.517968709394,6724.581817521944
d,No desalination,3842.870388946601,6791.827635697165
d,No desalination,2974.4523200416465,7060.810908398064
d,No desalination,2670.8181585896336,7397.039999274126
d,No desalination,2489.260636684711,8405.727271902411
d,No desalination,4779.032910309126,3624.711980731324
d,No desalination,3916.2926714202063,3660.959100538647
d,No desalination,2942.519901180391,3805.947579767894
d,No desalination,2292.109074860634,3987.183178804474
d,No desalination,1476.900105076836,4530.88997591418
d,No desalination,7292.989914254994,4852.637901707088
d,No desalination,6282.7279806612805,4901.164280724161
d,No desalination,5642.25085591102,5095.269796792454
d,No desalination,5435.674892461571,5337.9016918777925
d,No desalination,5291.664879126255,6065.79737713387
d,No desalination,6756.842889258389,6461.596460044102
d,No desalination,5474.991140345492,6526.2124246445455
d,No desalination,4117.515947475769,6784.676283046275
d,No desalination,3410.759763600451,7107.756106048479
d,No desalination,2378.23400982773,8076.995575055095
d,No desalination,7652.966326935062,5265.503858923346
d,No desalination,6540.919452182747,5318.1588975126015
d,No desalination,5195.893140076159,5528.779051869555
d,No desalination,4428.878513559157,5792.054244815737
d,No desalination,3264.8873650024107,6581.879823654203
d,No desalination,7717.828445469411,5040.946789591939
d,No desalination,6822.726858766423,5091.356257487853
d,No desalination,5745.584815519168,5292.994129071529
d,No desalination,5054.9859823293555,5545.041468551095
d,No desalination,4279.117876394733,6301.183486989902
d,No desalination,7839.041953440644,4606.493090236448
d,No desalination,6504.94976037558,4652.558021138829
d,No desalination,5549.715371388944,4836.817744748286
d,No desalination,5315.948742820279,5067.142399260104
d,No desalination,5152.744565994327,5758.116362795656
d,Desalination,3160.9812732086475,3402.501047967124
d,Desalination,2802.5025712659062,3436.526058446821
d,Desalination,2306.111817838467,3572.626100365506
d,Desalination,1831.3830247261385,3742.75115276385
d,Desalination,1100.3720622083074,4253.126309958936
d,No desalination,6854.711734383982,5685.113910155923
d,No desalination,6267.75596415585,5741.9650492574265
d,No desalination,5585.2053574988295,5969.369605663655
d,No desalination,5289.1295321127645,6253.62530117144
d,No desalination,5109.530644630494,7106.392387694843
d,No desalination,7092.6076074000175,7896.505695235417
d,No desalination,6120.152895039132,7975.470752187765
d,No desalination,4928.2836183876225,8291.330979997187
d,No desalination,4180.258914243405,8686.156264758918
d,No desalination,3371.8679116392636,9870.632119044192
d,No desalination,2917.0547405996135,2011.7403235279608
d,No desalination,2074.9961141861913,2031.8577267632368
d,No desalination,1290.4742298202343,2112.3273397043595
d,No desalination,840.8544261629886,2212.9143558807696
