"Basin_ID","stress"
43040,0.000195784383332233
43579,1
41815,0.90693417974114
4274,0
3609,1.35060243466526e-05
52315,0.00259274771609999
22199,0.000794373032133113
55840,5.26563004842942e-05
1273,NA
22219,0.0500670399491673
3214,1.22842945602653e-05
22499,2.29988961714157e-06
4994,NA
67877,0.013614395974685
3706,NA
66411,0.0883029812576171
10063,2.23947326926334e-05
29247,0.0918680841857656
2230,0
65787,0.00676605205373849
5386,4.00991702024144e-06
45166,0.106832122167669
4678,1.17918283358303e-05
4261,NA
6230,0.00230989847807238
67889,0.00643268478615347
3962,NA
51872,0.00199240647735948
39121,0.323824876333759
43448,0.134459765232236
67894,0
45044,0.18881910297972
67896,0
18802,0.017052137517643
3612,7.12978402904495e-06
44008,0.00510029977492601
54241,0.000320448520557242
22192,7.4684277118399e-09
39257,0.416696118302569
35053,0.0339992266807457
66450,8.26465892509951e-06
4082,1.76701190879696e-06
60584,0.0121196827643154
61499,0.000501767968563153
11765,0
18395,0.000565562734180237
65493,0.664821518632959
2268,NA
11600,3.06233581628316e-06
18660,1.66626460481527e-05
6031,0
25231,4.73935161182798e-05
19155,2.70700005459335e-09
67917,NA
618,NA
26417,0.0584237399991987
35370,3.22272647310295e-06
47783,0.00708804282652057
67922,NA
4207,0
67924,0
2354,0
34705,0.237059798342718
43473,0.000540989534815447
41261,0.0926875917659784
3430,NA
40769,0.503956854839028
1473,NA
49326,0.342686540562187
42752,0.191149535799172
23885,6.07787577236248e-06
67935,NA
43059,0.0251597820397781
6705,0.000611840870206649
4059,0
51613,0.00605160443224404
35186,0.0609040464225557
53853,7.53664344298956e-05
51306,8.46348782133462e-05
55610,0.00717843467776726
3037,NA
12452,0.000322827174713528
55438,0.0218695031711047
3541,3.6496722768376e-06
2589,NA
66164,0.0176530346993785
66016,0.00895859860460331
498,NA
10816,1.38416561364106e-05
46884,0.0683639890467029
3419,0
56956,0.0661269077947806
59855,0.00154292693743863
66704,NA
4479,2.77463292747828e-06
18355,2.33578219508737e-06
7512,4.99221092403503e-05
6448,0.000227871311801865
67962,NA
48317,0.00419353071406996
114,NA
17099,0.00615005033695351
42619,0.100939557190131
9832,1.33230558529357e-05
20452,0.000782772635996273
51261,0.0400012325777108
57679,0.609947638004497
67971,0
66837,2.54919670311939e-06
67973,0
3779,NA
40611,0.499239999392162
67976,NA
67977,6.16657149207221e-06
44845,0.306404822503692
46882,0.0448075569170715
66181,0.00133964444870564
243,NA
3544,3.61156643505922e-06
43442,0.311617944170459
16138,0.0017099214352913
464,NA
21155,2.86212551216118e-06
